655.869,655.869
1058.41,1058.66
636.443,636.443
509.031,509.031
560.358,560.358
1042.76,1042.76
557.295,557.332
695.309,695.309
897.602,897.605
525.062,525.062
747.252,747.257
470.423,470.45
580.673,580.684
476.516,476.544
285.035,285.062
1062.44,1062.44
610.937,610.937
579.641,579.644
479.513,479.513
869.383,869.383
1066.69,1066.69
1062.1,1062.1
1026.55,1028.31
553.611,553.611
1048.44,1048.44
679.925,679.925
655.335,655.335
899.77,899.776
242.26,242.274
561.973,561.973
1029.62,1029.65
502.569,502.594
887.148,887.148
240.453,240.455
790.584,790.584
481.219,481.219
961.792,961.83
1033.85,1033.85
395.798,395.836
415.334,415.352
904.912,904.914
521.813,521.828
698.088,698.089
538.543,538.543
475.448,475.448
121.776,121.792
695.954,695.954
599.398,599.398
639.196,639.196
701.732,701.732
532.095,532.112
126.167,126.168
384.002,384.04
1064.52,1064.52
716.244,716.244
134.478,134.509
815.913,815.913
592.986,593.012
501.861,501.861
391.573,391.585
479.558,479.558
1047.26,1047.26
1064.42,1064.42
566.323,566.357
558.67,560.989
997.657,997.686
1053.8,1054.04
962.245,962.283
988.275,988.275
479.466,479.466
476.037,476.037
769.079,769.115
729.013,729.013
169.526,169.537
923.044,923.044
250.89,250.924
1027.61,1027.64
558.209,558.209
1040.19,1040.21
678.185,678.189
817.272,817.283
476.426,476.426
1055.7,1055.7
504.15,504.175
502.141,502.176
238.898,238.9
489.051,489.051
603.288,603.288
821.473,821.512
917.48,917.48
161.271,161.284
677.143,677.177
335.195,335.2
721.057,721.057
9.74459,9.76476
594.537,594.537
495.057,495.057
1064.29,1064.29
254.363,254.365
940.824,940.824
505.268,505.268
916.855,916.887
520.842,520.842
288.967,289.004
753.628,753.628
868.372,868.372
829.048,829.048
541.652,541.652
551.81,551.813
90.9096,90.9273
720.203,720.203
520.999,521.024
25.6587,25.6942
831.501,831.501
1021.92,1022.06
744.012,744.012
951.241,951.262
13.1624,13.1738
237.216,237.251
503.391,503.391
69.0362,69.074
507.169,507.169
841.187,841.187
419.416,419.427
599.041,599.053
666.627,666.627
966.535,966.541
551.141,551.141
927.474,927.474
928.338,928.359
594.987,594.991
897.22,897.22
357.236,357.237
354.846,354.872
908.562,908.562
651.631,651.631
889.681,889.681
521.484,521.484
800.221,800.221
481.779,481.783
1034.12,1034.12
1064.71,1064.71
493.388,493.945
631.666,631.667
602.66,602.66
461.986,462.007
811.975,811.975
1059.93,1059.97
901.944,901.944
500.389,500.427
896.657,896.657
397.09,397.1
229.73,229.768
525.899,525.9
463.4,463.435
592.224,592.233
848.283,848.283
590.574,590.577
563.231,563.247
752.91,752.914
571.252,571.255
647.995,648.021
506.117,506.117
997.137,997.274
1040.11,1040.11
968.815,968.815
622.542,622.57
488.193,492.366
1057.86,1057.86
483.938,483.969
801.712,801.712
967.435,967.435
905.906,905.943
948.896,948.899
808.427,808.427
1058.82,1058.82
468.278,468.306
850.259,850.259
571.296,571.302
949.581,949.582
965.865,965.894
791.092,791.092
659.009,659.022
1043.67,1043.67
648.003,648.007
1058.78,1058.8
664.849,664.849
387.069,387.097
526.602,526.631
560.305,560.305
893.693,893.693
1050.66,1052.76
587.169,587.186
1063.35,1063.35
283.96,283.999
759.247,759.247
827.862,827.862
987.488,987.488
705.605,705.624
1059.7,1061.02
810.302,810.302
875.458,875.458
1012.74,1012.77
346.471,346.471
447.995,447.995
1065.56,1065.56
577.149,577.149
986.257,986.257
990.124,990.124
489.262,489.262
1064,1064
701.865,701.893
1053,1053
583.248,583.51
1050.32,1050.32
968.654,968.654
355.842,355.86
1033.47,1033.47
907.78,907.78
1066.31,1066.31
878.477,878.501
907.781,907.781
132.475,132.487
536.918,536.927
949.816,949.816
1065.45,1065.45
590.591,590.611
1065.85,1065.85
464.409,464.445
491.687,491.692
516.275,516.275
954.011,954.017
780.504,780.504
469.455,469.493
747.581,747.62
697.483,697.483
462.522,462.541
1066.09,1066.09
499.057,499.081
765.551,765.551
990.379,990.381
653.026,653.026
659.579,659.614
344.97,344.97
860.862,860.862
599.492,599.496
484.212,484.213
123.562,123.578
395.699,395.713
1067.83,1067.83
845.255,845.526
481.348,481.348
541.609,541.623
1038.86,1040.89
683.994,683.994
786.948,786.948
673.2,673.2
458.372,458.373
501.605,501.607
196.267,196.304
798.047,798.047
949.932,949.932
878.49,878.49
500.002,500.002
754.959,754.96
402.18,402.199
563.428,563.428
531.213,531.213
589.793,589.83
469.32,469.341
877.157,877.157
695.2,695.2
953.853,953.853
86.8033,86.806
1015.24,1015.24
1029.8,1029.8
514.411,514.44
8.18512,8.19689
896.432,896.468
976.618,976.619
1049.97,1050.01
888.413,888.413
958.115,958.115
773.534,773.535
47.9165,47.9505
587.767,587.767
827.639,827.639
652.918,652.919
1057.41,1057.41
959.405,959.443
944.216,944.216
877.689,877.698
1019.69,1019.72
301.946,301.985
721.204,721.224
1010.06,1010.1
918.012,918.012
587.643,587.675
901.482,901.482
577.546,577.55
1061.99,1061.99
1.0843,1.12305
498.106,498.12
637.635,637.636
1059.81,1059.81
54.4131,54.4429
1043.28,1043.28
597.219,597.234
712.96,712.96
450.804,450.832
347.99,348.019
1034.2,1034.2
527.57,527.57
464.504,464.52
434.539,434.552
483.323,483.323
666.686,666.72
155.216,155.216
1048.06,1048.06
483.436,483.444
594.311,594.311
871.854,871.854
1038.64,1038.64
277.505,277.538
365.132,365.141
585.983,586.003
997.464,997.464
587.914,587.943
1062.23,1062.23
828.762,828.762
713.696,713.735
476.063,476.063
522.748,522.748
878.015,878.015
477.539,477.539
747.334,747.343
507.463,507.463
255.397,255.398
1066.6,1066.6
0.637553,0.67127
579.119,579.119
693.878,693.878
862.38,862.38
1014.6,1014.6
673.629,673.629
644.602,644.602
588.166,588.194
701.866,701.866
474.624,475.441
658.185,658.185
1002.69,1002.73
897.063,897.063
770.648,770.684
478.094,478.094
482.962,482.967
788.378,788.378
1068.13,1068.13
689.5,689.5
832.586,832.586
533.974,533.976
1057.48,1057.48
472.805,472.824
493.666,493.669
678.46,678.486
709.266,709.299
480.152,480.157
96.4439,96.4673
1060.51,1060.51
981.432,981.432
867.085,867.095
915.787,915.809
603.952,603.952
635.71,636.903
524.373,524.373
477.785,477.785
35.1201,35.1402
119.168,119.189
507.34,507.34
187.671,187.698
385.401,385.435
590.058,590.084
673.536,673.563
437.865,437.876
490.642,490.642
760.266,760.3
729.661,729.661
771.908,771.945
865.429,865.429
801.258,801.258
839.784,839.784
506.466,506.537
522.559,522.559
469.291,469.316
477.002,477.002
729.68,729.714
481.806,481.806
405.665,405.689
270.719,270.752
714.329,714.329
576.099,576.099
578.423,578.423
691.302,691.302
967.597,967.597
460.426,460.461
664.436,664.436
515.59,515.59
758.22,758.22
372.269,372.272
486.513,486.513
343.553,343.554
885.059,885.059
840.506,840.506
357.679,357.71
531.992,531.992
699.721,699.721
502.828,502.855
773.001,773.001
958.288,958.288
353.037,353.053
781.971,781.971
1017.29,1017.29
503.873,503.873
475.119,475.119
546.696,546.723
348.12,348.143
1041.4,1041.4
907.218,907.221
577.293,577.326
559.049,559.049
1043.98,1043.98
331.034,331.054
533.964,534.034
933.631,933.634
366.453,366.457
198.826,198.857
369.799,369.835
1042.11,1042.11
672.78,672.806
916.54,916.54
450.177,450.182
955.13,955.152
947.187,947.187
751.669,751.685
741.891,741.895
532.784,532.823
1038.72,1038.72
544.22,544.254
481.389,481.389
482.271,482.271
797.001,797.521
937.314,937.341
643.793,643.793
692.018,692.018
565.716,565.716
576.913,576.913
330.964,331.002
1063.28,1063.28
759.419,759.419
236.589,236.621
1047.06,1047.06
699.643,699.643
332.851,332.854
498.325,498.325
274.586,274.624
615.857,615.885
531.912,531.912
531.673,531.673
89.0623,89.0941
959.864,959.898
791.278,791.278
1067.02,1067.02
535.482,535.482
710.436,710.436
725.436,725.436
661.784,661.785
641.652,641.689
832.095,832.095
358.9,358.921
476.58,476.58
568.298,568.306
1054.35,1054.35
482.372,482.372
938.457,938.457
528.9,528.922
957.4,957.435
514.719,514.719
415.43,415.435
569.057,569.09
553.562,553.562
375.299,375.334
614.646,614.685
961.784,961.822
553.358,553.376
481.225,481.225
175.146,175.183
461.588,461.593
638.402,638.402
594.015,594.015
279.141,279.171
827.949,827.986
500.769,500.77
1024.32,1024.32
561.737,561.754
615.798,615.798
633.124,633.13
568.421,568.421
465.772,465.775
668.103,668.103
489.705,489.733
595.804,595.824
651.45,651.472
1068.01,1068.01
959.704,959.704
724.22,724.22
521.091,521.091
639.38,639.38
475.495,475.495
578.278,578.296
524.972,524.972
402.799,402.827
1009.12,1009.12
480.202,480.24
675.135,675.135
1066.74,1066.74
375.161,375.2
166.812,166.84
740.967,740.998
1047.17,1047.17
540.087,540.087
664.597,664.597
170.072,170.105
336.578,336.578
281.795,281.83
1039.62,1039.65
634.784,634.784
617.539,617.576
600.23,600.266
1060.79,1060.79
825.619,825.639
956.486,956.524
629.873,629.904
501.624,501.655
801.794,801.795
63.6404,63.6747
477.409,477.409
1037.32,1037.32
1066.41,1066.41
816.071,816.076
660.577,660.577
987.636,989.238
487.19,487.219
1062.02,1062.02
630.025,630.029
483.708,483.708
1005.18,1005.18
924.918,924.921
499.925,500.518
565.749,565.749
470.91,470.913
478.273,478.273
448.956,448.995
1010.49,1010.49
363.401,363.405
1049.93,1049.93
334.25,334.265
826.345,826.345
484.493,484.493
633.945,633.945
533.551,533.585
39.6804,39.7122
958.315,958.32
464.853,464.857
950.249,950.249
712.365,712.404
507.097,507.113
413.311,413.311
7.10518,7.1297
740.383,740.383
600.484,600.513
1042.24,1042.27
307.991,308.03
68.216,68.2279
819.576,819.576
859.557,859.587
721.26,721.26
288.59,288.591
1032.31,1032.82
1035.6,1035.64
516.566,516.566
636.154,636.157
998.089,998.089
254.89,254.891
584.324,584.355
882.667,882.706
487.292,487.292
480.596,480.596
388.708,388.708
555.242,555.273
1006.22,1006.24
378.543,378.555
48.6226,48.6436
828.102,828.124
748.171,748.175
705.266,705.266
783.848,783.848
651.208,651.212
582.732,582.732
441.68,441.706
1062.82,1062.83
127.678,127.713
939.595,939.613
868.454,868.455
479.415,479.415
584.333,584.371
111.187,111.189
519.599,519.637
1061.93,1061.93
903.074,903.096
532.871,532.9
498.434,498.434
273.24,273.273
882.712,882.746
470.471,470.494
819.962,819.962
940.506,940.506
840.285,840.285
1065.43,1065.43
603.499,603.503
501.039,501.061
594.265,594.265
471.032,471.039
533.86,533.86
538.252,538.252
957.528,957.546
684.681,684.694
1040.36,1040.37
649.107,649.129
935.723,935.74
198.128,198.134
1013.61,1013.61
772.298,772.336
1043.79,1043.79
1008.67,1008.67
523.535,523.535
521.024,521.024
332.856,332.878
474.893,474.893
274.89,274.892
960.714,960.722
536.174,536.174
751.475,751.477
841.353,841.353
786.607,786.607
604.454,604.454
339.931,339.934
641.349,641.349
50.136,50.1363
641.656,641.656
266.279,266.31
494.761,494.761
330.716,330.743
500.554,500.588
578.615,578.615
554.73,554.73
422.055,422.093
406.932,406.964
591.023,591.118
851.197,851.198
983.736,983.736
235.449,235.46
467.497,467.521
590.297,590.329
919.687,919.687
871.185,871.206
634.72,634.72
800.645,800.645
788.14,788.224
1050.51,1050.51
1018.7,1018.7
944.462,944.476
516.433,516.433
932.269,932.281
118.32,118.32
539.769,539.769
534.008,534.008
1068.54,1068.54
1037.99,1038.02
597.954,597.971
805.3,805.3
937.855,937.855
696.365,696.365
90.3561,90.3564
958.033,958.033
1044.42,1044.42
886.566,886.566
874.121,874.125
857.16,857.175
574.884,574.884
763.566,763.605
477.614,477.622
358.387,358.41
1015.51,1015.51
1010.36,1010.36
955.543,955.543
689.686,689.714
825.207,825.214
502.057,502.083
562.358,562.358
818.779,818.803
1043.68,1043.68
860.291,860.291
1051.94,1051.94
478.324,478.356
551.733,551.749
918.157,918.157
721.39,721.422
413.564,413.602
140.792,140.811
498.214,498.229
526.272,526.282
922.014,922.014
616.925,616.935
855.425,855.425
514.373,514.373
1064.27,1064.27
1034.57,1034.63
27.1911,27.1988
686.687,686.702
651.665,651.665
477.484,477.484
89.868,89.8685
30.2392,30.2505
1063.73,1063.73
529.071,529.071
943.337,943.337
789.542,789.575
355.118,355.14
476.51,476.51
553.009,553.01
1033.75,1033.75
521.92,521.955
561.607,561.642
316.869,316.907
68.4441,68.4703
590.015,590.017
371.668,371.704
545.161,545.161
950.952,950.957
313.877,313.878
1014.93,1014.93
433.036,433.075
1022.33,1022.33
825.701,825.701
611.461,611.495
444.505,444.546
569.767,569.768
933.722,933.726
961.06,961.065
821.387,821.387
653.051,653.07
475.037,475.321
840.15,840.15
673.659,673.659
954.035,954.035
716.018,716.035
476.654,476.654
482.336,482.336
529.136,529.174
841.606,841.606
430.673,430.711
964.149,964.149
1065.16,1065.16
544.896,544.896
907.613,907.613
588.046,588.065
829.74,829.74
889.565,889.568
587.21,587.22
1066.61,1066.61
526.568,526.606
475.85,475.85
1035.35,1035.35
584.618,584.62
942.172,942.172
1018.45,1018.45
904.403,904.441
472.189,472.226
1016.11,1016.11
1058.01,1058.01
867.775,867.775
964.663,964.696
719.15,719.172
484.645,484.645
301.066,301.066
554.347,554.347
555.212,555.274
819.102,819.138
561.865,561.865
888.21,888.219
9.34971,9.34973
19.9262,19.9366
913.033,913.033
475.333,475.333
781.15,781.168
826.602,826.641
969.956,969.956
640.76,640.776
894.773,896.275
654.63,654.644
919.207,919.222
620.29,620.29
444.513,444.537
1001.5,1001.5
514.042,514.042
475.452,475.452
485.528,486.16
658.584,658.608
650.963,650.969
352.663,352.702
1022.19,1022.19
476.557,479.04
1062.51,1062.51
1039.61,1039.61
1033.37,1033.37
312.722,312.758
642.016,642.016
100.96,100.963
495.064,495.068
963.48,963.48
999.943,999.943
709.303,709.339
820.536,820.564
851.876,851.876
999.626,999.831
518.092,518.092
365.559,365.587
901.278,901.278
813.276,813.276
116.256,116.289
475.301,475.301
976.305,976.305
1016.82,1016.83
998.114,998.114
515.4,515.4
415.722,415.727
382.818,382.83
634.241,634.256
562.656,562.694
494.042,494.053
445.032,445.05
88.4187,88.4567
997.432,997.434
923.913,923.913
856.105,856.105
1046.71,1047.6
941.047,941.637
335.388,335.419
824.304,824.335
555.776,555.808
635.53,635.53
526.811,526.821
366.166,366.186
997.404,997.404
723.005,723.03
1000.29,1000.32
135.711,135.748
300.598,300.625
1039.46,1039.46
719.099,719.109
542.223,542.223
531.03,531.03
633.589,633.589
685.612,685.626
279.422,279.429
1037.95,1037.99
933.074,933.608
930.789,930.822
168.136,168.174
486.134,486.163
1064.6,1064.6
389.047,389.083
576.186,576.204
406.861,406.894
990.4,990.42
1013.07,1013.11
1065.93,1065.99
24.594,24.6149
329.677,329.708
929.044,929.044
780.512,780.512
585.551,585.586
702.4,702.438
1047.05,1047.06
490.559,490.562
824.083,824.083
956.373,956.41
575.163,575.163
1057.12,1057.15
906.784,906.784
597.15,597.161
837.14,837.811
952.085,952.089
700.515,700.841
591.693,591.693
712.287,712.287
1010.15,1010.19
596.149,596.149
612.576,612.596
686.979,686.979
550.222,550.239
932.765,932.803
736.005,736.005
1067.8,1067.8
1063.35,1063.35
9.8021,9.83813
556.515,556.551
965.922,965.956
841.347,841.347
308.858,308.878
1054.43,1054.43
678.442,678.455
991.224,991.236
336.609,336.645
596.983,596.987
143.788,143.827
171.726,171.728
156.203,156.203
537.086,537.086
517.824,517.824
1006.68,1006.68
1039.15,1039.49
912.78,912.78
563.249,563.253
532.157,532.157
1038.3,1038.32
430.867,430.881
266.575,266.578
805.521,805.552
774.318,774.318
478.742,478.742
1066.94,1066.94
513.468,513.468
360.319,360.33
294.508,294.539
659.052,659.063
514.717,514.717
597.612,597.613
643.434,644.79
812.653,812.666
605.237,605.378
934.802,934.802
914.283,914.316
365.29,365.29
426.909,426.923
484.18,484.218
786.535,786.535
664.116,664.126
454.443,454.466
502.56,502.56
708.772,708.772
1044.23,1044.26
596.083,596.571
686.474,686.474
441.489,441.525
768.978,768.98
311.456,311.476
993.313,993.313
851.428,851.438
967.716,967.716
924.212,924.212
920.967,920.967
294.559,294.572
726.27,726.27
508.074,508.328
909.542,909.578
997.491,997.491
380.639,380.641
440.479,440.48
126.556,126.577
610.489,610.498
1058.93,1058.97
399.39,399.397
29.2092,29.2092
67.7474,67.7861
419.004,419.027
613.053,613.08
455.161,455.178
1046.29,1046.29
680.564,680.569
505.266,505.266
305.051,305.063
964.17,964.19
880.331,880.331
481.211,481.211
997.675,997.675
917.24,917.24
576.563,576.58
532.206,532.22
855.148,855.181
596.679,596.679
601.696,601.696
1039.54,1039.55
449.676,469.049
908.944,908.971
932.891,932.891
292.029,292.063
192.287,192.325
1051.29,1051.33
848.222,848.249
1027.15,1027.15
622.089,622.103
1033.59,1033.59
961.239,961.239
937.329,937.364
451.861,451.863
601.704,601.72
873.429,873.429
845.159,845.161
609.073,609.073
466.222,466.251
537.012,537.012
514.394,514.394
688.45,688.452
1057.49,1057.49
405.595,405.612
714.668,714.668
387.032,387.071
675.747,675.771
515.656,515.656
602.213,602.213
574.33,574.33
1059.13,1059.13
477.288,477.288
517.229,517.229
1045.43,1045.46
496.397,496.417
586.674,586.674
1040.09,1040.09
997.552,997.552
474.306,474.311
909.925,909.927
477.162,477.162
604.413,604.415
102.528,102.528
754.253,754.253
490.946,490.968
593.959,593.959
1028.48,1028.48
912.684,912.723
798.653,798.653
751.879,751.917
451.957,451.984
1039.37,1039.37
773.338,773.342
900.15,900.152
487.77,487.787
135.103,135.141
936.32,936.33
566.268,566.268
393.905,393.911
991.9,991.9
115.903,115.913
500.02,501.139
884.613,884.613
852.638,852.648
446.305,446.319
634.503,634.503
662.182,662.211
970.005,970.174
504.397,504.397
579.029,579.045
333.087,333.111
881.523,881.523
988.942,988.942
494.027,494.027
1019.64,1019.64
1008.2,1008.2
844.502,844.502
501.442,501.477
935.64,935.64
1044.41,1044.41
578.461,578.461
510.214,510.224
954.363,954.363
650.997,650.997
510.865,510.872
467.145,467.176
784.871,784.897
757.285,757.285
505.639,505.641
476.338,476.338
357.901,357.934
913.608,913.646
970.098,970.098
1057.66,1057.68
994.752,994.785
839.691,839.691
828.81,828.848
749.959,749.978
468.364,468.367
350.647,350.684
910.922,910.922
329.451,329.476
973.768,973.768
507.772,507.772
869.876,869.876
960.089,960.1
763.213,763.245
140.641,140.672
906.884,906.895
629.069,629.069
530.064,530.09
548.911,548.922
1007.45,1007.45
1064.48,1064.48
334.752,334.768
274.509,274.531
584.588,584.613
71.5345,71.5349
500.504,500.504
116.933,116.943
1040.98,1040.98
759.589,759.592
554.661,554.698
544.612,544.612
957.162,957.162
1011.58,1011.58
1009.7,1009.7
539.921,539.926
111.352,111.369
348.798,348.807
539.365,539.365
591.329,591.344
459.955,459.989
811.889,811.889
389.071,389.084
767.349,767.349
1048.74,1048.74
779.247,779.286
511.867,511.867
1009.91,1009.93
1020.42,1020.42
326.092,326.099
946.893,946.893
574.624,574.624
1034.38,1034.38
495.42,495.42
791.441,791.441
479.15,479.15
736.559,736.574
808.795,808.833
4.23119,4.23202
691.431,691.431
558.238,558.238
687.684,687.684
620.699,620.716
787.847,787.847
835.097,835.133
508.647,508.647
520.345,520.345
612.917,612.954
575.893,575.893
447.9,447.912
723.147,723.147
748.111,748.111
709.805,709.844
912.365,915.199
975.57,975.57
239.12,239.145
1064.44,1064.44
938.013,938.017
900.265,900.265
897.03,897.03
777.715,777.738
653.09,653.129
1027.16,1027.16
642.379,642.402
604.559,604.559
891.747,891.747
992.09,992.09
829.566,829.566
73.3261,73.3646
608.339,608.374
508.751,508.762
619.574,619.598
982.975,983.003
1024.29,1024.29
679.983,679.983
922.829,922.829
534.621,534.621
477.912,477.912
1035.2,1035.2
733.448,733.448
854.442,854.442
622.411,622.411
1015.12,1015.12
904.081,904.081
650.133,650.156
350.112,350.126
988.799,988.799
469.485,469.511
1038.62,1038.66
535.445,535.445
948.707,948.707
885.201,885.205
509.852,509.852
514.099,514.106
550.593,550.593
722.196,722.196
820.331,820.331
799.476,799.476
578.157,578.283
932.288,932.288
651.348,651.348
1019.43,1019.43
188.817,188.818
706.01,706.01
844.186,844.193
1019.86,1019.86
502.347,502.347
1068.94,1068.94
843.898,843.898
632.281,632.281
890.403,890.407
513.192,513.231
660.44,660.44
793.765,793.787
852.55,852.55
458.5,458.514
693.623,693.623
550.399,550.399
796.601,796.601
861.684,861.702
843.492,843.492
564.542,564.543
505.797,505.83
868.885,868.907
201.467,201.469
897.396,897.429
1039.72,1039.72
485.63,485.63
504.922,504.922
886.599,886.599
382.464,382.472
597.378,597.416
1047.9,1047.9
172.46,172.487
873.588,873.591
634.905,634.905
825.262,825.262
610.141,610.141
564.561,564.561
555.312,555.312
495.437,495.437
864.039,864.039
451.615,451.647
117.393,117.407
845.273,845.273
477.359,477.74
22.7867,22.8175
116.189,116.189
567.674,567.674
541.704,541.704
510.293,510.293
555.312,555.312
438.42,438.43
546.563,546.563
108.351,108.352
698.755,698.755
472.152,472.16
472.093,472.114
655.257,655.295
551.935,551.971
468.694,468.729
596.107,596.143
536.585,536.599
460.317,460.318
557.058,557.07
535.433,535.457
939.615,939.617
773.494,773.494
683.86,683.862
1067.59,1067.59
1061.43,1061.45
833.23,833.23
615.55,615.55
275.568,275.602
498.335,498.368
1065.29,1065.29
478.337,478.337
88.1147,88.1163
679.749,679.749
526.4,526.404
632.508,632.547
332.064,332.075
1066.2,1066.2
561.175,561.209
554.635,554.635
509.461,509.477
1058.18,1058.18
757.094,757.094
620.688,620.688
475.316,475.316
483.11,483.11
511.346,511.346
1028.41,1028.43
867.89,867.89
1058.62,1058.64
1050.44,1050.44
571.312,571.312
102.484,102.517
516.848,516.85
764.261,764.261
765.7,765.728
914.946,914.946
702.454,702.478
483.247,483.247
499.181,499.208
457.337,457.372
384.49,384.492
1057.1,1057.1
779.913,779.913
971.603,971.603
35.169,35.1923
185.61,185.649
478.557,478.557
1065.66,1065.66
666.416,666.416
476.727,476.727
976.933,976.933
1067.87,1067.87
1035.54,1035.54
916.151,916.151
902.715,902.715
155.642,155.642
912.857,912.886
1016.36,1016.37
985.305,985.305
982.422,982.429
872.112,872.112
828.017,828.055
552.614,552.614
409.061,409.073
1059.21,1059.21
704.794,704.794
90.4587,90.4658
840.152,840.152
410.401,410.439
470.334,470.363
980.35,980.35
512.511,512.549
983.018,983.018
865.953,865.958
917.722,917.722
1042.67,1042.71
840.317,840.317
568.288,568.288
377.062,377.1
831.689,831.689
986.598,986.598
873.422,873.435
1066.85,1066.85
1032.67,1032.67
188.391,188.405
753.953,753.953
486.778,486.778
974.22,974.22
866.113,866.113
897.76,897.76
909.59,909.59
680.708,680.708
476.174,476.209
647.086,647.087
735.078,735.102
872.274,872.274
1046.51,1046.51
1051.92,1051.92
441.251,441.275
529.072,529.072
520.102,520.835
1058.95,1058.95
968.318,968.318
492.384,492.417
487.528,487.528
1050.39,1050.39
785.65,785.65
541.657,541.657
909.673,909.673
990.821,990.856
138.829,138.848
133.359,133.368
960.322,960.322
602.523,602.523
953.051,953.051
538.967,538.975
526.74,526.74
576.777,576.813
556.102,558.006
959.882,959.891
841.522,841.522
589.018,589.036
568.544,568.544
478.929,478.944
616.764,616.764
1027.24,1027.24
574.189,574.196
302.288,302.3
574.517,574.517
466.437,466.466
