0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  206.93
0  ,  1  ,  916.972
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  585.418
0  ,  1  ,  1064.8
0  ,  1  ,  442.553
0  ,  1  ,  619.322
0  ,  1  ,  1064.8
0  ,  1  ,  540.053
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  926.69
0  ,  1  ,  393.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  954.17
0  ,  1  ,  1064.8
0  ,  1  ,  906.163
0  ,  1  ,  1064.8
0  ,  1  ,  1012.66
0  ,  1  ,  902.636
0  ,  1  ,  549.623
0  ,  1  ,  998.388
0  ,  1  ,  1064.8
0  ,  1  ,  197.463
0  ,  1  ,  1048.71
0  ,  1  ,  961.146
0  ,  1  ,  361.807
0  ,  1  ,  335.52
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  259.08
0  ,  1  ,  1064.8
0  ,  1  ,  375.949
0  ,  1  ,  172.3
0  ,  1  ,  795.225
0  ,  1  ,  1041.18
0  ,  1  ,  950.605
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  647.556
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  0  ,  42.1657
0  ,  0  ,  1.64235
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  16.2481
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  0  ,  4.86992
0  ,  1  ,  331.092
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  824.113
0  ,  1  ,  1064.8
0  ,  1  ,  192.689
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  91.987
0  ,  0  ,  19.7357
0  ,  1  ,  753.559
0  ,  1  ,  309.123
0  ,  1  ,  1064.8
0  ,  1  ,  589.25
0  ,  1  ,  1012.2
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  737.995
0  ,  1  ,  440.947
0  ,  1  ,  433.959
0  ,  1  ,  1064.8
0  ,  0  ,  0.363115
0  ,  1  ,  147.985
0  ,  0  ,  6.93423
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  896.552
0  ,  1  ,  1064.8
0  ,  1  ,  907.588
0  ,  1  ,  1064.8
0  ,  1  ,  944.75
0  ,  1  ,  0.445081
0  ,  1  ,  374.459
0  ,  1  ,  822.152
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  922.682
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  828.535
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  843.537
0  ,  1  ,  434.313
0  ,  1  ,  1064.8
0  ,  1  ,  739.38
0  ,  1  ,  430.147
0  ,  1  ,  1064.8
0  ,  1  ,  983.158
0  ,  1  ,  590.213
0  ,  1  ,  1064.8
0  ,  1  ,  221.85
0  ,  1  ,  1064.8
0  ,  1  ,  966.063
0  ,  0  ,  0.251568
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  40.245
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  483.998
0  ,  1  ,  355.852
0  ,  1  ,  281.91
0  ,  1  ,  1064.8
0  ,  1  ,  884.298
0  ,  1  ,  288.312
0  ,  1  ,  1064.8
0  ,  1  ,  625.047
0  ,  1  ,  1064.8
0  ,  1  ,  1063.27
0  ,  1  ,  311.11
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  685.226
0  ,  1  ,  134.961
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  307.585
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  219.941
0  ,  1  ,  516.237
0  ,  1  ,  495.033
0  ,  1  ,  1064.8
0  ,  1  ,  1043.56
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  110.151
0  ,  1  ,  35.321
0  ,  1  ,  1064.8
0  ,  1  ,  433.979
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  194.056
0  ,  0  ,  1.19117
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  566.057
0  ,  1  ,  59.8605
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  826.349
0  ,  0  ,  4.71444
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  0  ,  0.2699
0  ,  1  ,  1064.8
0  ,  1  ,  1033.79
0  ,  1  ,  1064.8
0  ,  1  ,  632.279
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1023.92
0  ,  1  ,  1064.8
0  ,  1  ,  832.782
0  ,  1  ,  0.118021
0  ,  1  ,  1000.18
0  ,  1  ,  1006.11
0  ,  1  ,  171.585
0  ,  1  ,  1064.8
0  ,  1  ,  50.3473
0  ,  1  ,  1064.8
0  ,  1  ,  272.776
0  ,  1  ,  828.38
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  554.33
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  130.138
0  ,  0  ,  0.105077
0  ,  1  ,  597.023
0  ,  1  ,  86.4007
0  ,  1  ,  1064.8
0  ,  1  ,  198.432
0  ,  1  ,  1064.8
0  ,  1  ,  35.9686
0  ,  1  ,  1064.8
0  ,  1  ,  778.899
0  ,  1  ,  1064.8
0  ,  1  ,  776.141
0  ,  1  ,  312.972
0  ,  1  ,  1064.8
0  ,  1  ,  1064.33
0  ,  1  ,  144.322
0  ,  1  ,  1057.09
0  ,  1  ,  686.162
0  ,  1  ,  1064.8
0  ,  1  ,  958.011
0  ,  1  ,  470.098
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  152.474
0  ,  1  ,  1001.63
0  ,  1  ,  1024.76
0  ,  1  ,  1064.8
0  ,  1  ,  828.736
0  ,  1  ,  296.124
0  ,  1  ,  516.666
0  ,  1  ,  1064.8
0  ,  1  ,  702.454
0  ,  0  ,  2.91605
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  856.501
0  ,  1  ,  1064.8
0  ,  1  ,  836.191
0  ,  1  ,  956.642
0  ,  1  ,  265.892
0  ,  0  ,  3.98869
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  291.495
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  0  ,  4.87258
0  ,  1  ,  429.02
0  ,  1  ,  933.706
0  ,  1  ,  1064.8
0  ,  1  ,  223.875
0  ,  1  ,  706.478
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  899.448
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  434.716
0  ,  1  ,  486.05
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  956.622
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  347.181
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  105.036
0  ,  1  ,  947.386
0  ,  1  ,  1064.8
0  ,  1  ,  958.039
0  ,  1  ,  298.129
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  127.295
0  ,  1  ,  1064.8
0  ,  1  ,  714.145
0  ,  1  ,  1064.8
0  ,  1  ,  564.681
0  ,  1  ,  1064.8
0  ,  1  ,  585.389
0  ,  1  ,  490.406
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  0  ,  24.5412
0  ,  1  ,  137.533
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  785.148
0  ,  1  ,  1064.8
0  ,  1  ,  919.487
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  227.084
0  ,  1  ,  742.772
0  ,  1  ,  475.502
0  ,  1  ,  679.592
0  ,  1  ,  1064.8
0  ,  1  ,  824.558
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  889.445
0  ,  1  ,  1064.8
0  ,  1  ,  13.6936
0  ,  0  ,  13.2654
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  530.636
0  ,  1  ,  781.964
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  86.092
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  254.001
0  ,  1  ,  1064.8
0  ,  1  ,  1064.8
0  ,  1  ,  544.189
0  ,  1  ,  78.9343
