0.000819743,-5361.21,-104.86
0.00699764,-17237.2,0
0.00154755,-9115.37,-85.3825
0.00479866,-37660.1,0
0.000336121,-7914.36,-163.409
-0.000140435,16874.8,351.109
0.00261576,-30529.9,49.157
0.00246664,-8106.09,143.382
0.00541215,-15957.8,99.0449
0.000121721,-400.356,20.3533
-0.000178652,10073.3,126.706
-0.000174023,-11516.3,1583.69
2.05574e-05,286.634,263.689
-0.000111705,-9278.79,19.7792
0.00576891,-2000.27,162.596
-0.000149992,2747.04,-144.592
-1.2641e-05,15820.2,212.17
0.00667039,-8283.02,-127.54
0.000306776,1230.63,270.226
-0.000125765,9977.36,-7.51891
4.45719e-05,4296.44,-197.956
0.000178163,40774.6,-106.257
-0.000147214,-630.171,-866.124
0.00789896,-3884.16,0
0.000770361,38736.8,-126.241
-0.000143817,12073.7,-214.371
0.00782431,-152.544,-287.367
-0.00100164,-72604.2,0
0.00231306,-26262.2,-161.146
-0.00100492,-66976,351.935
0.00783951,-5098.44,0
1.58671e-05,-711.213,352.583
0.00778449,-6152.46,0
0.00726971,-13917.9,0
-0.000965415,-292.732,188.307
0.00589519,-28415.7,0
0.00126636,-41738.5,-202.14
0.00743477,-11706,0
0.000564402,-14465.4,45.7235
0.000251693,-12190.7,-91.3197
-0.00100013,-71771,-2105.92
0.00735559,-3495.15,430.31
0.00335746,-2768.69,-117.161
0.000283918,39809.3,-323.186
0.00698379,-17397.6,0
0.000999652,23293.7,312.277
0.000351032,-15359.1,-27.5553
0.00012574,-818.934,-322.98
0.00155217,-6321.55,-216.641
0.000846466,13446.2,-284.323
-0.000218069,-1445.43,-355.346
0.00396921,-15215.5,305.973
0.00103575,-32434.9,-48.7498
-4.37851e-05,5544.76,26.8171
-0.000180527,-34836.9,-338.404
5.0392e-05,-1112.03,183.799
-0.000139155,15631.2,-11.8356
-0.000185636,-15151.7,-98.7032
-9.79803e-05,13698,-48.1087
0.00517098,-28104.8,159.369
-0.00023355,33857.1,428.807
0.00107683,-23901.6,-24.9346
0.00265476,-19570.8,-179.513
0.00549257,-26819.4,415.624
-5.99995e-05,-1130.15,-257.654
-3.52519e-05,-21729.4,-19.6513
-0.000200078,16347.6,-596.96
0.000146481,-7650.07,30.6669
0.000193015,45822.9,385.118
0.0075509,-10023.9,0
0.00108147,-50140.5,-124.142
-0.00100279,-69021.3,-194.776
0.00368046,-42205,-34.739
0.0075803,-9577.34,0
-0.00100058,-14398,137.804
0.00723756,-13664.1,28.9952
0.000155792,-42927.8,-140.001
-5.18488e-05,-10689.5,75.1291
0.00112063,10934.6,218.828
0.00635798,-21233.6,-246.949
0.00761655,-9013.27,0
0.00612229,-1156.76,-129.918
0.00409812,-11051.1,379.495
0.000546222,422.903,156.493
0.000839881,-6181.24,-206.267
0.00786561,-4574,0
0.00119427,-44067.3,-338.894
-2.23449e-05,-3291.2,-184.922
-3.69553e-06,698.105,-23.41
0.00135623,-52388.1,275.383
0.00242392,-10014.7,-356.545
0.000920851,-8904.49,-106.958
-8.92304e-05,46838.2,78.6825
-0.00014374,9014.51,33.8817
0.0038039,-5092.78,-368.892
0.0079099,-1512.3,-251.312
0.00415921,-32582.6,6.6353
-8.98756e-05,1238.3,351.627
0.00157966,33462.4,-173.799
0.00664395,-20086.1,231.17
-0.00100164,-72604.2,0
0.00434859,-10058.5,217.449
-0.000155315,4174.04,-191.797
-1.26118e-05,-16062.3,39.947
-0.000188726,-7073.74,13.1054
4.84511e-05,-13537,71.691
0.00390127,-5317.82,54.1549
0.000187729,-2981.1,-54.8662
0.00265334,-23759.6,-339.772
-9.16575e-05,15481.8,386.637
0.00103484,-35362.6,-26.2515
-0.00100123,-59371.7,-203.76
0.00300644,-50734.8,0
-0.000156929,6054.88,-324.903
0.000271884,1249.08,250.936
-0.000237774,7278.5,0.487749
0.00169108,-2219.09,66.9691
-0.000204235,19621.9,425.492
0.000180876,7244.57,388.026
0.00204476,-26629.8,178.581
-7.65155e-05,-7458.44,791.004
-0.000227765,-9305.35,-255.219
1.70416e-05,1609.74,-5.85771
0.00166842,-23428,292.523
0.00540017,-32749.5,0
0.000237438,2532.29,-408.767
-0.000187947,8573.16,1196.6
0.00377161,-3377.11,-143.273
7.65657e-05,12595.5,-107.72
0.00353026,-7250.25,78.9074
-8.09905e-05,15143,104.922
2.75314e-05,-2322.99,76.9653
-0.000145424,-9570.04,302.174
0.00695037,-17781.8,0
0.00729175,-13632.7,0
-0.000202961,5877.54,192.947
0.00793747,-3093.95,0
0.00439354,-10919.1,-121.397
0.00709268,-16115.9,0
-6.83284e-05,-9520.8,-115.902
-8.27446e-05,-1176.81,-40.1203
0.00155015,-4471.4,-118.458
0.00116007,8224.59,-72.1682
0.00203988,-12899,-225.43
0.0077126,-7434.05,0
-9.40252e-05,-19356.4,218.169
-8.50978e-05,22370.8,358.482
0.00687897,-2013.59,-109.909
-6.21178e-05,-4768.29,44.2615
-0.00100164,-72604.2,0
-6.24136e-05,-11866.5,-77.2044
-0.000134991,-5535.16,108.001
0.00302757,-6934.17,-100.793
0.000325471,58956.8,-21.8229
0.00652905,-21598.4,65.5261
0.00647806,-22160.8,-292.924
-0.000188589,-11672.2,253.235
-7.33728e-05,7000.74,233.179
0.00289142,-7696.52,-150.268
0.0012952,-42446.1,-175.84
0.000285903,17312.2,-9.93893
-4.84568e-05,8490.56,274.789
-0.00017364,9520.13,-218.942
0.00141326,7032.21,59.7955
-0.00100164,-72604.2,0
0.000421816,39144.6,-164.43
0.00425964,-22681.3,-653.619
0.00159114,-6283.02,196.755
0.000388444,17818.2,4.54605
0.00224581,-31632.8,249.026
0.00793592,-3124.2,0
0.00424647,-32634.9,-79.1805
0.00116259,-19917.3,286.357
0.00490587,-29313.5,-90.5239
0.00145324,-5477.24,-171.051
0.00158522,-59996,0
0.00015586,1921.92,-34.7909
0.00504756,-22856.8,-360.178
0.00767138,-8128.29,0
0.00187225,-3307.12,317.202
0.000102333,-3116.36,143.783
0.000237767,-19218.9,57.5002
-0.00100164,-72604.2,0
0.000228189,19173.1,-204.951
-1.06066e-05,-27415.1,138.17
0.00249119,-10614.4,75.2885
-5.16462e-05,-12833.3,397.588
0.00664326,-21142.7,0
0.00398443,-43841.1,0
-0.00100164,-72249.8,-3651.55
0.00148037,-14232.4,-412.507
0.000816532,43669.2,285.265
-0.000148168,9105.45,-212.466
6.0423e-06,-10611.7,-44.9963
-0.00100164,-72604.2,0
0.00733186,-13106.2,0
-7.81163e-05,-12155,-385.206
-0.000158639,-4378.39,-308.235
0.00786516,-4583.33,0
-0.000192433,-11303,158.94
-0.000167204,30971.5,-19.54
0.000188936,-11620,-96.835
2.01224e-05,-3269.09,-305.809
0.000175221,13324.6,-188.741
0.000124553,-2290.56,62.1764
